,date,away_team,home_team,Aaron Smith,Andy Nagy,Ashley Moyer-Gleich,Ben Taylor,Bennie Adams,Bill Kennedy,Bill Spooner,Brandon Adair,Brent Barnaky,Brett Nansel,Brian Forte,CJ Washington,Courtney Kirkland,Curtis Blair,Danny Crawford,David Guthrie,David Jones,Dedric Taylor,Derek Richardson,Derrick Collins,Derrick Stafford,Ed Malloy,Eli Roe,Eric Dalen,Eric Lewis,Evan Scott,Gary Zielinski,Gediminas Petraitis,Haywoode Workman,JB DeRosa,JT Orr,Jacyn Goble,James Capers,James Williams,Jason Goldenberg,Jason Phillips,Jenna Schroeder,John Butler,John Conley,John Goble,Jonathan Sterling,Josh Tiven,Justin Van Duyne,Kane Fitzgerald,Karl Lane,Ken Mauer,Kevin Cutler,Kevin Scott,Lauren Holtkamp,Leon Wood,Leroy Richardson,Marat Kogut,Marc Davis,Mark Ayotte,Mark Lindsay,Matt Boland,Matt Myers,Michael Smith,Mike Callahan,Mitchell Ervin,Monty McCutchen,Mousa Dagher,Natalie Sago,Nate Green,Nick Buchert,Pat Fraher,Phenizee Ransom,Randy Richardson,Ray Acosta,Rodney Mott,Ron Garretson,Scott Foster,Scott Twardoski,Scott Wall,Sean Corbin,Sean Wright,Simone Jelks,Steve Anderson,Suyash Mehta,Tom Washington,Tony Brothers,Tony Brown,Tre Maddox,Tyler Ford,Vladimir Voyard-Tadal,Zach Zarba,b2b_home,threein4_home,fourin5_home,rest2_home,rest3_plus_home,b2b_away,threein4_away,fourin5_away,rest2_away,rest3_plus_away,away_traveled,time_diff
4597,2017-11-24,Orlando,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1117.8003023324486,0
4598,2018-01-21,Orlando,Boston,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1117.8003023324486,0
4599,2018-10-22,Orlando,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,1117.8003023324486,0
4600,2019-04-07,Orlando,Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1117.8003023324486,0
4601,2015-12-09,Orlando,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,1855.145316477709,-2
4602,2017-03-17,Orlando,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,,,0,0,0,0,0,1,0,0,0,0,1855.145316477709,-2
4603,2017-11-10,Orlando,Phoenix,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1855.145316477709,-2
4604,2018-11-30,Orlando,Phoenix,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,1855.145316477709,-2
4605,2016-03-08,Orlando,L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2217.250384783178,-3
4606,2017-01-08,Orlando,L.A. Lakers,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,2217.250384783178,-3
4607,2018-03-07,Orlando,L.A. Lakers,,,,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,2217.250384783178,-3
4608,2018-11-25,Orlando,L.A. Lakers,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2217.250384783178,-3
4609,2016-03-07,Orlando,Golden State,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,2442.977936478158,-3
4610,2017-03-16,Orlando,Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,2442.977936478158,-3
4611,2017-11-13,Orlando,Golden State,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,2442.977936478158,-3
4612,2018-11-26,Orlando,Golden State,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,1,0,0,1,1,0,0,0,2442.977936478158,-3
4613,2016-12-08,San Antonio,Chicago,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0,1,1,0,0,0,1,0,0,0,1043.6934541223054,0
4614,2017-10-21,San Antonio,Chicago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0,0,0,0,0,0,0,0,1,0,1043.6934541223054,0
4615,2018-11-26,San Antonio,Chicago,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,1043.6934541223054,0
4616,2016-03-21,San Antonio,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0,0,1,0,0,0,0,0,0,0,1104.522807045767,1
4617,2016-11-23,San Antonio,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1104.522807045767,1
4618,2017-11-25,San Antonio,Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1,1,1,0,0,0,0,0,1,0,1104.522807045767,1
4619,2019-03-26,San Antonio,Charlotte,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1104.522807045767,1
4620,2016-02-18,San Antonio,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,1,0,0,0,0,1,1210.222695065442,-2
4621,2016-12-22,San Antonio,L.A. Clippers,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1210.222695065442,-2
4622,2017-02-24,San Antonio,L.A. Clippers,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0,0,0,0,0,0,0,0,1,1210.222695065442,-2
4623,2018-04-03,San Antonio,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1210.222695065442,-2
4624,2018-11-15,San Antonio,L.A. Clippers,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,1210.222695065442,-2
4625,2018-12-29,San Antonio,L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1,1,0,0,0,1,1,0,0,0,1210.222695065442,-2
4626,2019-10-31,San Antonio,L.A. Clippers,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,1,1,0,0,0,0,0,1,0,1210.222695065442,-2
4627,2016-11-26,San Antonio,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,1,0,0,1390.4515148455316,1
4628,2018-03-27,San Antonio,Washington,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,1390.4515148455316,1
4629,2019-04-05,San Antonio,Washington,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1390.4515148455316,1
4630,2019-11-20,San Antonio,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,1390.4515148455316,1
4631,2015-12-25,San Antonio,Houston,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,188.71136668919118,0
4632,2016-02-27,San Antonio,Houston,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,0,0,1,0,0,0,188.71136668919118,0
4633,2016-11-12,San Antonio,Houston,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,1,0,1,1,0,0,0,188.71136668919118,0
4634,2016-12-20,San Antonio,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,1,0,0,0,0,0,0,188.71136668919118,0
4635,2017-05-05,San Antonio,Houston,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0,0,0,0,0,0,0,0,0,0,188.71136668919118,0
4636,2017-05-07,San Antonio,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,0,0,0,0,0,0,0,0,0,0,188.71136668919118,0
4637,2017-05-11,San Antonio,Houston,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,188.71136668919118,0
4638,2017-12-15,San Antonio,Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,188.71136668919118,0
4639,2018-03-12,San Antonio,Houston,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,188.71136668919118,0
4640,2018-12-22,San Antonio,Houston,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,1,0,0,188.71136668919118,0
4641,2019-03-22,San Antonio,Houston,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0,1,1,0,0,0,0,0,0,0,188.71136668919118,0
4642,2017-02-12,San Antonio,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1582.783386794974,1
4643,2018-01-02,San Antonio,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,1582.783386794974,1
4644,2019-02-24,San Antonio,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,0,0,0,0,0,0,0,0,0,0,1582.783386794974,1
4645,2019-11-23,San Antonio,New York,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,0,0,1582.783386794974,1
4646,2016-01-12,San Antonio,Detroit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,1237.7281214880954,1
4647,2017-02-10,San Antonio,Detroit,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1237.7281214880954,1
4648,2017-12-30,San Antonio,Detroit,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0,0,0,0,0,0,0,0,0,0,1237.7281214880954,1
4649,2019-01-07,San Antonio,Detroit,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1237.7281214880954,1
4650,2019-12-01,San Antonio,Detroit,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1237.7281214880954,1
4651,2015-12-12,San Antonio,Atlanta,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,0,0,884.7386156000459,1
4652,2017-01-01,San Antonio,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,0,0,0,0,0,0,0,0,0,0,884.7386156000459,1
4653,2018-01-15,San Antonio,Atlanta,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,884.7386156000459,1
4654,2019-03-06,San Antonio,Atlanta,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,884.7386156000459,1
4655,2019-11-05,San Antonio,Atlanta,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,884.7386156000459,1
4656,2016-02-24,San Antonio,Sacramento,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,1448.0618369060924,-2
4657,2016-10-27,San Antonio,Sacramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1,0,0,0,0,0,0,0,0,0,1448.0618369060924,-2
4658,2016-11-16,San Antonio,Sacramento,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,1448.0618369060924,-2
4659,2017-12-23,San Antonio,Sacramento,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1448.0618369060924,-2
4660,2018-01-08,San Antonio,Sacramento,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1448.0618369060924,-2
4661,2018-11-12,San Antonio,Sacramento,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,1448.0618369060924,-2
4662,2019-02-04,San Antonio,Sacramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,0,0,0,0,0,0,0,0,0,0,1448.0618369060924,-2
4663,2015-12-09,San Antonio,Toronto,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1443.777079958077,1
4664,2017-01-24,San Antonio,Toronto,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1443.777079958077,1
4665,2018-01-19,San Antonio,Toronto,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1443.777079958077,1
4666,2019-02-22,San Antonio,Toronto,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0,0,0,0,1,0,0,0,0,1,1443.777079958077,1
4667,2016-12-23,San Antonio,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,0,1,0,0,0,1,1,1,0,0,1712.8578488928954,-2
4668,2017-04-10,San Antonio,Portland,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,1712.8578488928954,-2
4669,2017-12-20,San Antonio,Portland,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,1712.8578488928954,-2
4670,2018-01-07,San Antonio,Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,0,0,0,0,0,0,1,0,0,1712.8578488928954,-2
4671,2018-10-20,San Antonio,Portland,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1712.8578488928954,-2
4672,2019-02-07,San Antonio,Portland,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,0,0,0,0,0,1,1,1,0,0,1712.8578488928954,-2
4673,2016-02-09,San Antonio,Miami,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1154.810941124353,1
4674,2016-10-30,San Antonio,Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,1,1,1,0,0,1154.810941124353,1
4675,2017-10-25,San Antonio,Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1154.810941124353,1
4676,2018-11-07,San Antonio,Miami,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1154.810941124353,1
4677,2016-02-25,San Antonio,Utah,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1054.1660385547482,-1
4678,2016-04-05,San Antonio,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,1054.1660385547482,-1
4679,2016-11-04,San Antonio,Utah,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,1054.1660385547482,-1
4680,2017-04-12,San Antonio,Utah,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,0,0,1,0,0,0,0,1,0,0,1054.1660385547482,-1
4681,2017-12-21,San Antonio,Utah,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,0,1054.1660385547482,-1
4682,2018-02-12,San Antonio,Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,1,1,1,0,0,0,0,0,0,0,1054.1660385547482,-1
4683,2018-12-04,San Antonio,Utah,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1054.1660385547482,-1
4684,2019-02-09,San Antonio,Utah,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,1054.1660385547482,-1
4685,2015-12-03,San Antonio,Memphis,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,636.3466701379187,0
